iter	Passed	Remaining
7240	116545	366312
7241	116564	366302
7242	116579	366284
7243	116595	366267
7244	116613	366257
7245	116628	366239
7246	116643	366220
7247	116659	366201
7248	116675	366187
7249	116692	366171
7250	116709	366158
7251	116724	366138
7252	116739	366121
7253	116757	366110
7254	116773	366095
7255	116789	366077
7256	116804	366057
7257	116820	366043
7258	116837	366028
7259	116854	366015
7260	116869	365994
7261	116883	365974
7262	116900	365960
7263	116916	365943
7264	116932	365928
7265	116950	365915
7266	116967	365902
7267	116983	365886
7268	117000	365874
7269	117017	365861
7270	117035	365851
7271	117052	365838
7272	117068	365822
7273	117086	365810
7274	117100	365788
7275	117116	365771
7276	117134	365760
7277	117151	365747
7278	117168	365733
7279	117183	365716
7280	117199	365699
7281	117216	365685
7282	117233	365672
7283	117250	365658
7284	117264	365636
7285	117279	365617
7286	117293	365595
7287	117308	365575
7288	117323	365554
7289	117337	365532
7290	117355	365521
7291	117370	365502
7292	117386	365486
7293	117402	365470
7294	117419	365456
7295	117435	365441
7296	117451	365423
7297	117468	365411
7298	117483	365391
7299	117500	365376
7300	117514	365355
7301	117530	365340
7302	117545	365319
7303	117561	365303
7304	117577	365286
7305	117592	365266
7306	117607	365247
7307	117624	365234
7308	117638	365213
7309	117653	365191
7310	117669	365177
7311	117686	365163
7312	117701	365143
7313	117719	365132
7314	117737	365123
7315	117754	365110
7316	117771	365096
7317	117788	365083
7318	117804	365067
7319	117821	365054
7320	117837	365037
7321	117852	365018
7322	117868	365001
7323	117884	364984
7324	117900	364968
7325	117916	364951
7326	117932	364936
7327	117949	364921
7328	117966	364909
7329	117981	364889
7330	117996	364871
7331	118010	364849
7332	118027	364832
7333	118044	364821
7334	118062	364810
7335	118078	364795
7336	118096	364784
7337	118110	364762
7338	118129	364753
7339	118145	364738
7340	118160	364717
7341	118176	364702
7342	118195	364694
7343	118212	364680
7344	118230	364671
7345	118244	364649
7346	118259	364630
7347	118276	364617
7348	118293	364601
7349	118309	364586
7350	118325	364570
7351	118341	364553
7352	118356	364533
7353	118372	364518
7354	118386	364495
7355	118403	364482
7356	118419	364466
7357	118433	364443
7358	118449	364425
7359	118465	364410
7360	118483	364400
7361	118498	364380
7362	118513	364360
7363	118529	364343
7364	118543	364322
7365	118560	364309
7366	118577	364294
7367	118593	364277
7368	118609	364262
7369	118625	364245
7370	118639	364224
7371	118654	364204
7372	118669	364184
7373	118683	364163
7374	118700	364148
7375	118715	364128
7376	118731	364112
7377	118747	364096
7378	118764	364082
7379	118778	364062
7380	118794	364044
7381	118811	364030
7382	118825	364009
7383	118839	363986
7384	118854	363965
7385	118868	363944
7386	118885	363931
7387	118900	363911
7388	118917	363898
7389	118933	363881
7390	118949	363864
7391	118965	363850
7392	118982	363834
7393	118998	363818
7394	119015	363805
7395	119031	363788
7396	119049	363778
7397	119065	363761
7398	119082	363749
7399	119096	363727
7400	119114	363716
7401	119132	363707
7402	119148	363691
7403	119165	363675
7404	119181	363659
7405	119198	363645
7406	119212	363625
7407	119230	363614
7408	119245	363595
7409	119261	363578
7410	119278	363566
7411	119293	363546
7412	119310	363532
7413	119326	363517
7414	119341	363497
7415	119357	363478
7416	119371	363456
7417	119386	363438
7418	119402	363421
7419	119417	363402
7420	119432	363383
7421	119448	363366
7422	119465	363352
7423	119481	363338
7424	119497	363319
7425	119514	363306
7426	119530	363291
7427	119547	363277
7428	119565	363267
7429	119580	363247
7430	119596	363231
7431	119611	363212
7432	119626	363191
7433	119641	363173
7434	119657	363155
7435	119672	363137
7436	119688	363119
7437	119704	363104
7438	119719	363086
7439	119736	363071
7440	119751	363051
7441	119767	363036
7442	119782	363018
7443	119800	363006
7444	119815	362987
7445	119831	362970
7446	119847	362954
7447	119864	362940
7448	119882	362931
7449	119897	362911
7450	119912	362891
7451	119927	362872
7452	119942	362852
7453	119957	362833
7454	119970	362809
7455	119986	362792
7456	120001	362772
7457	120018	362760
7458	120034	362741
7459	120050	362726
7460	120065	362707
7461	120080	362687
7462	120095	362668
7463	120110	362649
7464	120126	362632
7465	120143	362618
7466	120160	362605
7467	120176	362587
7468	120190	362567
7469	120205	362547
7470	120219	362526
7471	120235	362507
7472	120251	362492
7473	120266	362473
7474	120283	362460
7475	120300	362446
7476	120320	362440
7477	120339	362433
7478	120356	362420
7479	120371	362400
7480	120387	362384
7481	120402	362367
7482	120419	362351
7483	120435	362335
7484	120449	362312
7485	120465	362297
7486	120482	362283
7487	120498	362268
7488	120515	362253
7489	120531	362236
7490	120547	362221
7491	120566	362215
7492	120583	362201
7493	120598	362181
7494	120615	362168
7495	120631	362150
7496	120648	362138
7497	120665	362126
7498	120681	362107
7499	120696	362090
7500	120711	362070
7501	120728	362057
7502	120743	362038
7503	120759	362019
7504	120772	361997
7505	120788	361978
7506	120804	361963
7507	120819	361943
7508	120835	361927
7509	120849	361904
7510	120864	361884
7511	120879	361864
7512	120896	361852
7513	120914	361842
7514	120928	361820
7515	120943	361799
7516	120958	361780
7517	120975	361768
7518	120992	361753
7519	121008	361739
7520	121026	361726
7521	121042	361712
7522	121057	361692
7523	121076	361683
7524	121091	361664
7525	121106	361645
7526	121123	361633
7527	121141	361620
7528	121156	361604
7529	121172	361586
7530	121189	361573
7531	121204	361555
7532	121220	361538
7533	121236	361520
7534	121253	361507
7535	121270	361492
7536	121286	361476
7537	121302	361461
7538	121319	361446
7539	121333	361425
7540	121348	361407
7541	121365	361391
7542	121383	361382
7543	121400	361367
7544	121416	361354
7545	121432	361337
7546	121449	361324
7547	121466	361310
7548	121483	361296
7549	121501	361284
7550	121518	361271
7551	121533	361254
7552	121551	361241
7553	121569	361233
7554	121586	361219
7555	121602	361203
7556	121619	361187
7557	121636	361174
7558	121653	361161
7559	121671	361151
7560	121686	361133
7561	121702	361115
7562	121717	361097
7563	121733	361079
7564	121749	361064
7565	121763	361042
7566	121778	361021
7567	121792	361001
7568	121809	360985
7569	121824	360967
7570	121839	360946
7571	121854	360928
7572	121872	360919
7573	121887	360899
7574	121903	360881
7575	121918	360862
7576	121933	360844
7577	121948	360825
7578	121963	360806
7579	121980	360791
7580	121995	360774
7581	122009	360751
7582	122027	360740
7583	122043	360724
7584	122058	360704
7585	122076	360692
7586	122091	360674
7587	122110	360666
7588	122127	360652
7589	122141	360630
7590	122156	360612
7591	122173	360597
7592	122189	360581
7593	122205	360566
7594	122223	360556
7595	122238	360536
7596	122254	360518
7597	122269	360500
7598	122283	360477
7599	122298	360458
7600	122313	360439
7601	122328	360420
7602	122344	360403
7603	122359	360383
7604	122376	360372
7605	122391	360353
7606	122408	360337
7607	122424	360321
7608	122438	360300
7609	122454	360282
7610	122470	360267
7611	122486	360250
7612	122503	360236
7613	122519	360219
7614	122534	360201
7615	122550	360184
7616	122567	360170
7617	122582	360152
7618	122597	360132
7619	122612	360115
7620	122629	360099
7621	122645	360085
7622	122663	360074
7623	122679	360056
7624	122694	360039
7625	122712	360026
7626	122731	360019
7627	122746	359999
7628	122761	359982
7629	122778	359968
7630	122792	359945
7631	122808	359930
7632	122824	359914
7633	122843	359904
7634	122860	359890
7635	122877	359877
7636	122893	359861
7637	122908	359841
7638	122923	359824
7639	122939	359806
7640	122957	359796
7641	122972	359776
7642	122987	359757
7643	123002	359739
7644	123018	359722
7645	123035	359707
7646	123049	359687
7647	123066	359672
7648	123081	359653
7649	123098	359641
7650	123114	359624
7651	123130	359607
7652	123147	359594
7653	123164	359579
7654	123179	359560
7655	123193	359541
7656	123208	359519
7657	123224	359503
7658	123241	359491
7659	123258	359475
7660	123275	359463
7661	123291	359446
7662	123305	359424
7663	123320	359405
7664	123335	359385
7665	123349	359365
7666	123366	359349
7667	123379	359327
7668	123395	359309
7669	123410	359290
7670	123426	359274
7671	123443	359259
7672	123458	359240
7673	123472	359220
7674	123487	359200
7675	123505	359189
7676	123520	359170
7677	123535	359151
7678	123553	359139
7679	123568	359121
7680	123584	359105
7681	123602	359094
7682	123620	359082
7683	123635	359063
7684	123651	359047
7685	123667	359031
7686	123682	359012
7687	123696	358990
7688	123712	358974
7689	123728	358957
7690	123746	358946
7691	123761	358929
7692	123777	358912
7693	123792	358893
7694	123809	358878
7695	123824	358859
7696	123841	358846
7697	123857	358828
7698	123872	358811
7699	123889	358797
7700	123907	358786
7701	123924	358773
7702	123940	358756
7703	123956	358740
7704	123970	358718
7705	123987	358703
7706	124002	358686
7707	124019	358670
7708	124034	358651
7709	124049	358631
7710	124064	358615
7711	124081	358599
7712	124097	358583
7713	124113	358567
7714	124128	358549
7715	124144	358531
7716	124160	358515
7717	124177	358501
7718	124192	358484
7719	124209	358470
7720	124224	358451
7721	124241	358436
7722	124257	358420
7723	124271	358397
7724	124285	358377
7725	124302	358363
7726	124316	358341
7727	124332	358324
7728	124348	358307
7729	124362	358287
7730	124380	358275
7731	124398	358264
7732	124413	358244
7733	124430	358233
7734	124450	358227
7735	124467	358214
7736	124484	358201
7737	124498	358178
7738	124513	358158
7739	124528	358141
7740	124544	358124
7741	124560	358106
7742	124575	358087
7743	124590	358069
7744	124605	358050
7745	124622	358037
7746	124638	358018
7747	124656	358008
7748	124672	357991
7749	124686	357972
7750	124701	357950
7751	124717	357934
7752	124734	357923
7753	124750	357904
7754	124766	357888
7755	124783	357874
7756	124799	357857
7757	124815	357842
7758	124831	357826
7759	124846	357806
7760	124861	357786
7761	124879	357776
7762	124893	357756
7763	124910	357741
7764	124926	357726
7765	124943	357713
7766	124961	357702
7767	124976	357683
7768	124992	357666
7769	125007	357647
7770	125024	357633
7771	125041	357620
7772	125058	357605
7773	125072	357584
7774	125090	357573
7775	125107	357559
7776	125123	357544
7777	125140	357531
7778	125158	357520
7779	125175	357505
7780	125194	357498
7781	125210	357481
7782	125226	357464
7783	125244	357455
7784	125263	357446
7785	125280	357433
7786	125297	357421
7787	125314	357406
7788	125329	357386
7789	125346	357375
7790	125361	357355
7791	125377	357337
7792	125392	357319
7793	125410	357307
7794	125426	357293
7795	125443	357279
7796	125460	357265
7797	125477	357250
7798	125496	357243
7799	125512	357229
7800	125529	357214
7801	125547	357202
7802	125564	357190
7803	125582	357179
7804	125599	357165
7805	125617	357154
7806	125635	357145
7807	125654	357137
7808	125670	357121
7809	125689	357113
7810	125706	357099
7811	125722	357081
7812	125739	357068
7813	125756	357057
7814	125774	357045
7815	125793	357038
7816	125810	357024
7817	125827	357009
7818	125843	356993
7819	125859	356977
7820	125874	356958
7821	125889	356939
7822	125906	356925
7823	125924	356914
7824	125941	356902
7825	125959	356889
7826	125975	356872
7827	125992	356860
7828	126007	356841
7829	126023	356824
7830	126039	356808
7831	126058	356802
7832	126077	356793
7833	126093	356777
7834	126109	356759
7835	126125	356743
7836	126141	356726
7837	126155	356704
7838	126173	356693
7839	126188	356676
7840	126204	356658
7841	126218	356637
7842	126232	356616
7843	126249	356601
7844	126264	356582
7845	126281	356568
7846	126298	356556
7847	126317	356547
7848	126336	356539
7849	126355	356532
7850	126374	356524
7851	126391	356509
7852	126409	356498
7853	126426	356485
7854	126441	356466
7855	126458	356451
7856	126475	356438
7857	126490	356420
7858	126508	356410
7859	126524	356394
7860	126541	356378
7861	126557	356362
7862	126574	356350
7863	126590	356333
7864	126608	356323
7865	126625	356309
7866	126642	356296
7867	126658	356278
7868	126674	356262
7869	126690	356247
7870	126714	356253
7871	126735	356251
7872	126753	356238
7873	126776	356241
7874	126794	356231
7875	126813	356223
7876	126830	356210
7877	126847	356197
7878	126863	356181
7879	126881	356169
7880	126900	356161
7881	126916	356144
7882	126933	356131
7883	126950	356119
7884	126967	356105
7885	126984	356091
7886	127001	356078
7887	127018	356063
7888	127035	356049
7889	127050	356031
7890	127068	356020
7891	127087	356012
7892	127107	356006
7893	127124	355994
7894	127140	355976
7895	127157	355964
7896	127174	355951
7897	127192	355940
7898	127209	355926
7899	127226	355911
7900	127245	355904
7901	127263	355892
7902	127280	355880
7903	127298	355869
7904	127314	355853
7905	127333	355843
7906	127350	355830
7907	127365	355812
7908	127384	355803
7909	127400	355788
7910	127422	355788
7911	127439	355773
7912	127456	355761
7913	127472	355742
7914	127487	355724
7915	127504	355711
7916	127521	355697
7917	127540	355688
7918	127557	355675
7919	127574	355663
7920	127590	355645
7921	127607	355631
7922	127624	355618
7923	127640	355602
7924	127657	355589
7925	127675	355578
7926	127693	355567
7927	127708	355548
7928	127725	355534
7929	127740	355515
7930	127758	355503
7931	127776	355493
7932	127792	355476
7933	127809	355462
7934	127824	355443
7935	127839	355424
7936	127854	355406
7937	127870	355390
7938	127886	355372
7939	127900	355351
7940	127918	355338
7941	127933	355321
7942	127950	355305
7943	127966	355291
7944	127985	355283
7945	128003	355273
7946	128020	355257
7947	128038	355246
7948	128054	355230
7949	128070	355214
7950	128085	355194
7951	128101	355179
7952	128119	355167
7953	128134	355148
7954	128150	355133
7955	128166	355117
7956	128185	355108
7957	128200	355087
7958	128217	355075
7959	128232	355055
7960	128249	355043
7961	128268	355032
7962	128282	355011
7963	128298	354995
7964	128315	354982
7965	128331	354966
7966	128350	354958
7967	128368	354946
7968	128382	354925
7969	128396	354904
7970	128414	354891
7971	128429	354873
7972	128443	354850
7973	128460	354838
7974	128477	354823
7975	128492	354803
7976	128506	354783
7977	128524	354770
7978	128539	354751
7979	128554	354733
7980	128573	354724
7981	128592	354716
7982	128610	354704
7983	128625	354686
7984	128640	354667
7985	128658	354656
7986	128674	354641
7987	128690	354624
7988	128707	354609
7989	128724	354596
7990	128739	354577
7991	128755	354560
7992	128771	354543
7993	128786	354525
7994	128803	354512
7995	128821	354500
7996	128838	354486
7997	128854	354471
7998	128869	354451
7999	128887	354440
8000	128905	354430
8001	128921	354412
8002	128937	354395
8003	128952	354377
8004	128969	354364
8005	128987	354352
8006	129005	354342
8007	129022	354327
8008	129039	354315
8009	129054	354297
8010	129070	354280
8011	129087	354266
8012	129105	354254
8013	129121	354239
8014	129138	354224
8015	129155	354209
8016	129171	354193
8017	129187	354177
8018	129205	354165
8019	129221	354150
8020	129240	354142
8021	129258	354130
8022	129274	354114
8023	129291	354100
8024	129307	354085
8025	129326	354077
8026	129344	354067
8027	129362	354055
8028	129379	354041
8029	129398	354031
8030	129416	354021
8031	129433	354007
8032	129450	353993
8033	129469	353986
8034	129488	353977
8035	129504	353962
8036	129524	353955
8037	129542	353945
8038	129560	353934
8039	129574	353913
8040	129591	353898
8041	129609	353886
8042	129623	353866
8043	129641	353855
8044	129658	353842
8045	129676	353830
8046	129693	353815
8047	129711	353805
8048	129726	353786
8049	129743	353773
8050	129759	353755
8051	129778	353746
8052	129795	353735
8053	129812	353721
8054	129831	353712
8055	129849	353700
8056	129866	353687
8057	129885	353678
8058	129901	353662
8059	129918	353650
8060	129935	353635
8061	129951	353618
8062	129969	353608
8063	129988	353598
8064	130005	353585
8065	130021	353568
8066	130038	353555
8067	130054	353539
8068	130074	353532
8069	130091	353520
8070	130108	353507
8071	130125	353493
8072	130141	353477
8073	130159	353463
8074	130174	353446
8075	130189	353427
8076	130205	353410
8077	130223	353400
8078	130240	353385
8079	130255	353366
8080	130272	353352
8081	130287	353332
8082	130302	353315
8083	130321	353307
8084	130337	353289
8085	130353	353274
8086	130368	353252
8087	130385	353239
8088	130401	353223
8089	130417	353208
8090	130435	353195
8091	130450	353176
8092	130466	353160
8093	130483	353145
8094	130500	353132
8095	130517	353120
8096	130532	353100
8097	130549	353087
8098	130564	353067
8099	130580	353049
8100	130596	353034
8101	130614	353024
8102	130630	353005
8103	130647	352992
8104	130662	352973
8105	130678	352958
8106	130693	352939
8107	130711	352928
8108	130730	352918
8109	130747	352904
8110	130763	352889
8111	130780	352875
8112	130798	352863
8113	130816	352852
8114	130831	352834
8115	130848	352820
8116	130864	352803
8117	130883	352795
8118	130901	352784
8119	130919	352773
8120	130937	352761
8121	130952	352742
8122	130968	352726
8123	130986	352714
8124	131002	352699
8125	131020	352687
8126	131037	352674
8127	131053	352656
8128	131071	352646
8129	131087	352629
8130	131105	352618
8131	131121	352602
8132	131137	352586
8133	131156	352578
8134	131172	352561
8135	131190	352549
8136	131205	352532
8137	131223	352519
8138	131248	352527
8139	131265	352512
8140	131281	352498
8141	131298	352484
8142	131316	352473
8143	131334	352460
8144	131353	352453
8145	131371	352443
8146	131387	352426
8147	131403	352410
8148	131420	352396
8149	131438	352384
8150	131455	352370
8151	131472	352357
8152	131493	352352
8153	131510	352338
8154	131526	352322
8155	131543	352309
8156	131558	352290
8157	131575	352276
8158	131592	352261
8159	131609	352249
8160	131626	352235
8161	131644	352224
8162	131662	352212
8163	131678	352196
8164	131694	352181
8165	131711	352166
8166	131728	352152
8167	131745	352139
8168	131763	352128
8169	131779	352109
8170	131794	352093
8171	131811	352077
8172	131827	352060
8173	131843	352045
8174	131861	352033
8175	131877	352016
8176	131894	352004
8177	131912	351991
8178	131930	351980
8179	131946	351965
8180	131963	351950
8181	131980	351938
8182	131998	351925
8183	132014	351909
8184	132029	351890
8185	132044	351871
8186	132064	351864
8187	132081	351852
8188	132099	351840
8189	132117	351828
8190	132135	351816
8191	132152	351803
8192	132174	351802
8193	132189	351785
8194	132206	351770
8195	132223	351756
8196	132240	351742
8197	132256	351726
8198	132275	351717
8199	132292	351704
8200	132309	351690
8201	132327	351680
8202	132346	351670
8203	132363	351656
8204	132379	351641
8205	132397	351628
8206	132414	351616
8207	132431	351601
8208	132447	351585
8209	132464	351571
8210	132481	351557
8211	132498	351542
8212	132513	351525
8213	132532	351516
8214	132548	351500
8215	132566	351487
8216	132583	351473
8217	132598	351455
8218	132613	351437
8219	132631	351424
8220	132648	351412
8221	132668	351406
8222	132685	351392
8223	132703	351381
8224	132722	351371
8225	132739	351359
8226	132755	351342
8227	132771	351324
8228	132786	351307
8229	132802	351289
8230	132820	351278
8231	132835	351259
8232	132852	351245
8233	132868	351228
8234	132885	351214
8235	132901	351197
8236	132919	351187
8237	132936	351173
8238	132953	351159
8239	132969	351141
8240	132985	351127
8241	133003	351113
8242	133020	351100
8243	133037	351086
8244	133054	351074
8245	133071	351059
8246	133086	351040
8247	133103	351025
8248	133120	351012
8249	133140	351005
8250	133157	350993
8251	133174	350978
8252	133191	350965
8253	133206	350946
8254	133223	350932
8255	133238	350912
8256	133254	350896
8257	133270	350881
8258	133286	350864
8259	133303	350849
8260	133320	350836
8261	133338	350824
8262	133354	350808
8263	133373	350798
8264	133390	350786
8265	133407	350772
8266	133423	350755
8267	133439	350737
8268	133455	350721
8269	133471	350706
8270	133486	350687
8271	133504	350675
8272	133523	350665
8273	133540	350652
8274	133557	350639
8275	133573	350621
8276	133589	350605
8277	133608	350596
8278	133624	350581
8279	133638	350560
8280	133655	350544
8281	133670	350524
8282	133685	350505
8283	133701	350489
8284	133717	350472
8285	133733	350457
8286	133751	350446
8287	133766	350428
8288	133781	350408
8289	133796	350388
8290	133810	350367
8291	133826	350349
8292	133842	350335
8293	133859	350319
8294	133876	350307
8295	133893	350291
8296	133907	350269
8297	133922	350251
8298	133938	350235
8299	133953	350214
8300	133971	350203
8301	133985	350182
8302	134001	350164
8303	134017	350150
8304	134034	350136
8305	134049	350116
8306	134066	350102
8307	134081	350082
8308	134100	350074
8309	134116	350057
8310	134132	350041
8311	134148	350024
8312	134163	350005
8313	134179	349988
8314	134196	349976
8315	134212	349959
8316	134229	349944
8317	134246	349931
8318	134263	349918
8319	134279	349902
8320	134297	349889
8321	134314	349875
8322	134330	349860
8323	134347	349847
8324	134364	349832
8325	134382	349819
8326	134398	349805
8327	134416	349792
8328	134432	349775
8329	134449	349761
8330	134469	349755
8331	134487	349744
8332	134506	349735
8333	134521	349718
8334	134538	349702
8335	134554	349687
8336	134570	349669
8337	134585	349652
8338	134601	349634
8339	134617	349617
8340	134634	349604
8341	134649	349584
8342	134664	349565
8343	134681	349551
8344	134697	349535
8345	134715	349524
8346	134738	349526
8347	134756	349514
8348	134771	349495
8349	134787	349479
8350	134806	349470
8351	134824	349459
8352	134843	349449
8353	134861	349437
8354	134877	349423
8355	134897	349415
8356	134914	349401
8357	134931	349388
8358	134947	349371
8359	134963	349356
8360	134980	349340
8361	134995	349323
8362	135011	349306
8363	135029	349293
8364	135044	349276
8365	135062	349265
8366	135079	349249
8367	135095	349234
8368	135111	349217
8369	135130	349207
8370	135150	349200
8371	135168	349190
8372	135185	349175
8373	135201	349160
8374	135218	349146
8375	135236	349136
8376	135252	349118
8377	135270	349108
8378	135288	349096
8379	135305	349082
8380	135323	349069
8381	135339	349054
8382	135355	349038
8383	135372	349024
8384	135390	349012
8385	135407	348997
8386	135425	348985
8387	135441	348971
8388	135457	348954
8389	135478	348949
8390	135497	348940
8391	135513	348924
8392	135529	348907
8393	135545	348892
8394	135563	348880
8395	135580	348866
8396	135597	348852
8397	135613	348836
8398	135630	348821
8399	135645	348803
8400	135663	348790
8401	135678	348771
8402	135694	348756
8403	135709	348737
8404	135726	348722
8405	135742	348706
8406	135759	348692
8407	135777	348680
8408	135792	348660
8409	135807	348643
8410	135823	348625
8411	135838	348607
8412	135853	348588
8413	135871	348576
8414	135888	348563
8415	135907	348552
8416	135924	348538
8417	135942	348528
8418	135959	348513
8419	135976	348499
8420	135994	348488
8421	136011	348473
8422	136026	348456
8423	136043	348441
8424	136060	348427
8425	136078	348416
8426	136095	348402
8427	136110	348384
8428	136126	348365
8429	136142	348349
8430	136156	348328
8431	136172	348311
8432	136187	348294
8433	136202	348274
8434	136218	348258
8435	136233	348238
8436	136249	348221
8437	136265	348205
8438	136280	348185
8439	136296	348169
8440	136312	348154
8441	136328	348137
8442	136343	348118
8443	136361	348105
8444	136376	348087
8445	136393	348073
8446	136410	348060
8447	136425	348040
8448	136447	348038
8449	136467	348031
8450	136484	348018
8451	136502	348008
8452	136519	347994
8453	136535	347976
8454	136552	347963
8455	136569	347949
8456	136584	347928
8457	136605	347925
8458	136620	347907
8459	136637	347891
8460	136655	347881
8461	136673	347868
8462	136690	347856
8463	136707	347842
8464	136725	347830
8465	136743	347820
8466	136761	347806
8467	136777	347791
8468	136795	347779
8469	136814	347770
8470	136833	347760
8471	136851	347748
8472	136870	347740
8473	136887	347727
8474	136904	347712
8475	136920	347696
8476	136940	347689
8477	136958	347678
8478	136974	347662
8479	136989	347644
8480	137004	347624
8481	137020	347608
8482	137039	347597
8483	137055	347580
8484	137071	347565
8485	137091	347558
8486	137107	347542
8487	137123	347526
8488	137140	347511
8489	137156	347494
8490	137172	347479
8491	137188	347462
8492	137205	347449
8493	137223	347435
8494	137238	347417
8495	137252	347397
8496	137269	347381
8497	137286	347367
8498	137304	347357
8499	137321	347343
8500	137340	347334
8501	137358	347322
8502	137373	347303
8503	137393	347296
8504	137410	347281
8505	137425	347264
8506	137442	347249
8507	137459	347234
8508	137476	347221
8509	137492	347204
8510	137506	347183
8511	137521	347163
8512	137537	347147
8513	137553	347132
8514	137570	347118
8515	137587	347103
8516	137603	347086
8517	137620	347072
8518	137637	347058
8519	137654	347043
8520	137670	347027
8521	137685	347007
8522	137703	346997
8523	137718	346979
8524	137733	346958
8525	137748	346940
8526	137764	346924
8527	137781	346908
8528	137797	346893
8529	137815	346880
8530	137830	346861
8531	137848	346851
8532	137865	346835
8533	137881	346820
8534	137898	346806
8535	137916	346795
8536	137936	346788
8537	137951	346770
8538	137967	346751
8539	137983	346736
8540	138002	346725
8541	138017	346707
8542	138033	346692
8543	138051	346679
8544	138067	346662
8545	138083	346646
8546	138098	346628
8547	138117	346618
8548	138134	346605
8549	138150	346588
8550	138166	346572
8551	138183	346557
8552	138199	346542
8553	138214	346522
8554	138229	346502
8555	138244	346483
8556	138260	346467
8557	138275	346449
8558	138293	346437
8559	138308	346418
8560	138326	346405
8561	138341	346386
8562	138355	346365
8563	138370	346346
8564	138384	346324
8565	138400	346308
8566	138415	346290
8567	138430	346270
8568	138446	346253
8569	138461	346234
8570	138476	346216
8571	138491	346196
8572	138505	346173
8573	138520	346155
8574	138533	346132
8575	138549	346116
8576	138564	346097
8577	138579	346077
8578	138597	346064
8579	138612	346046
8580	138627	346027
8581	138641	346006
8582	138658	345991
8583	138673	345974
8584	138689	345956
8585	138706	345941
8586	138720	345921
8587	138734	345899
8588	138751	345884
8589	138767	345868
8590	138781	345848
8591	138799	345834
8592	138814	345816
8593	138831	345803
8594	138849	345790
8595	138863	345770
8596	138880	345755
8597	138896	345738
8598	138910	345718
8599	138924	345696
8600	138941	345680
8601	138957	345666
8602	138973	345649
8603	138990	345633
8604	139004	345614
8605	139019	345595
8606	139035	345576
8607	139049	345555
8608	139065	345539
8609	139080	345521
8610	139097	345506
8611	139111	345485
8612	139127	345469
8613	139144	345453
8614	139158	345432
8615	139173	345414
8616	139188	345394
8617	139202	345373
8618	139217	345353
8619	139233	345338
8620	139248	345319
8621	139263	345300
8622	139279	345282
8623	139295	345265
8624	139309	345244
8625	139324	345225
8626	139338	345204
8627	139353	345185
8628	139369	345168
8629	139383	345148
8630	139400	345133
8631	139414	345111
8632	139428	345091
8633	139445	345076
8634	139460	345058
8635	139478	345046
8636	139494	345030
8637	139509	345009
8638	139526	344995
8639	139541	344976
8640	139558	344962
8641	139575	344950
8642	139591	344933
8643	139608	344919
8644	139625	344904
8645	139640	344885
8646	139656	344869
8647	139670	344848
8648	139685	344828
8649	139700	344809
8650	139714	344789
8651	139732	344777
8652	139748	344761
8653	139764	344743
8654	139779	344725
8655	139793	344702
8656	139808	344683
8657	139824	344667
8658	139838	344646
8659	139853	344628
8660	139869	344610
8661	139886	344596
8662	139901	344577
8663	139916	344559
8664	139930	344537
8665	139945	344519
8666	139963	344506
8667	139978	344488
8668	139994	344471
8669	140011	344456
8670	140027	344441
8671	140043	344423
8672	140058	344404
8673	140074	344387
8674	140089	344368
8675	140104	344349
8676	140120	344335
8677	140136	344318
8678	140153	344304
8679	140168	344284
8680	140184	344269
8681	140202	344256
8682	140218	344241
8683	140232	344219
8684	140247	344199
8685	140263	344182
8686	140278	344163
8687	140294	344148
8688	140309	344129
8689	140325	344112
8690	140340	344093
8691	140358	344081
8692	140373	344062
8693	140391	344050
8694	140408	344036
8695	140423	344019
8696	140439	344001
8697	140457	343989
8698	140474	343975
8699	140490	343959
8700	140504	343938
8701	140518	343916
8702	140535	343902
8703	140553	343892
8704	140569	343874
8705	140584	343856
8706	140600	343838
8707	140616	343822
8708	140632	343805
8709	140650	343793
8710	140666	343777
8711	140681	343758
8712	140698	343744
8713	140716	343732
8714	140732	343716
8715	140750	343706
8716	140768	343694
8717	140785	343679
8718	140803	343668
8719	140819	343650
8720	140836	343636
8721	140851	343617
8722	140866	343600
8723	140882	343583
8724	140900	343571
8725	140915	343551
8726	140933	343539
8727	140948	343520
8728	140963	343501
8729	140978	343484
8730	140996	343472
8731	141011	343453
8732	141027	343437
8733	141044	343422
8734	141061	343407
8735	141080	343399
8736	141097	343385
8737	141113	343368
8738	141129	343351
8739	141144	343332
8740	141160	343315
8741	141178	343305
8742	141195	343289
8743	141210	343271
8744	141226	343255
8745	141242	343238
8746	141259	343223
8747	141273	343204
8748	141291	343190
8749	141307	343174
8750	141322	343156
8751	141339	343142
8752	141356	343129
8753	141373	343113
8754	141388	343095
8755	141404	343077
8756	141420	343062
8757	141435	343044
8758	141452	343029
8759	141470	343016
8760	141487	343004
8761	141504	342988
8762	141521	342974
8763	141537	342959
8764	141554	342944
8765	141571	342929
8766	141586	342911
8767	141602	342896
8768	141618	342878
8769	141636	342867
8770	141653	342853
8771	141668	342834
8772	141685	342818
8773	141700	342799
8774	141716	342783
8775	141734	342771
8776	141750	342755
8777	141766	342740
8778	141780	342718
8779	141794	342697
8780	141810	342681
8781	141827	342666
8782	141841	342646
8783	141857	342627
8784	141873	342612
8785	141890	342597
8786	141906	342582
8787	141921	342561
8788	141937	342545
8789	141952	342525
8790	141970	342515
8791	141987	342500
8792	142002	342482
8793	142019	342469
